_id,_status,_submission_time,_submitted_by,act_auto,act_comunal,act_movil,act_pc,act_refri,act_tv,ahorro1,altitude,anio,aprobado,canton,cocina,credit,derecho_tenencia,dest_bas,ed_sup,edad,edbb15_17,edbb25_inc,electricidad,end,est_civil,est_pds,est_piso,est_techo,etnia,fecha,fuente_agua,galim,geduc,ginternet,gsalud,gservbas,gstreaming,gtelefoniam,gtransp,gviv,inodoro,jefe_h,latitude,longitude,mat_pds,mat_piso,mat_techo,mod_ed_sup,niv_educ,no_asist,num25_inc,num_dorm,num_ed_sup,num_per,otros_g,p24,p27,p30,p32,p33,p34,p36,p38,p39,p44,p_20,parent,parroquia,precision,razon,razon_ed_sup,rec_bas,serv_movil,serv_stream,sexo,start,t_infantil,t_infantil_h,t_infantil_re,tenencia,tipo_estbb,tipo_estsup,tipo_viv,valor_credit,valor_elecvh,viv_internet,zona
338107050,submitted_via_web,2024-05-11 17:42:51,soyanaaahi,0,limpieza y adecentamiento,si,no,si,si,0,2423.099853515625,2024,5,Loja,Gas natural,no,,,si,48,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-05-11 12:42:44.449,divorciado(a),bueno,bueno,bueno,mestizo,2024-05-11,De la red pública,250.0,100.0,15.0,100.0,20.0,,0.0,25.0,100.0,Conectado a red pública de alcantarillado,1,-3.7952255,-79.2798855,bloque,cerámica,plancha zinc,presencial,primaria,,,2,1.0,4,0.0,8.0,Trabajar más horas en su trabajo actual,,,,,,,,si,si,,Santiago,4.903,,no,si,si,no,femenino,2024-05-11 12:21:59.815,no,,,arrendada,fiscal,pública,Cuarto en casa de inquilinato,,,si,No
339050648,submitted_via_web,2024-05-14 20:11:27,anahi_puglla,1,no se realizan estas actividades,si,no,si,si,0,2358.2998046875,2024,3,Loja,GLP,no,si,,no,18,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-05-11 12:47:34.279,soltero(a),bueno,bueno,bueno,mestizo,2024-05-11,De la red pública,185.0,10.0,22.0,0.0,28.0,0.0,0.0,20.0,,Conectado a red pública de alcantarillado,0,-3.8493759,-79.4216253,ladrillo,cemento,teja,,secundaria,,,4,,7,0.0,,,,No realizó ninguna gestión para buscar trabajo,,No está en edad de trabajar,Estudiante,,,,no,Hijo o hija,El Cisne,3.892,,no,si,si,no,femenino,2024-05-11 12:37:25.975,no,,,propia,fiscomisional,,Casa/Villa,,,si,No
338142925,submitted_via_web,2024-05-11 22:25:34,yajaira_riera_,0,no participa,si,no,si,no,0,2729.0,2024,3,Loja,Gas natural,si,si,la usa de abono,no,32,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-05-11 17:13:25.261,casado(a),regular,regular,regular,mestizo,2024-05-11,De la red pública,40.0,0.0,22.0,50.0,15.0,,20.0,40.0,,Conectado a red pública de alcantarillado,1,-3.843147,-79.3443438,ladrillo,cemento,teja,,bachillerato,,,1,,2,0.0,40.0,No desea trabajar más horas,,,,,,,,no,no,,Chuquiribamba,5.0,,no,no,si,no,femenino,2024-05-11 16:59:56.654,no,,,propia,,,Mediagua,280.0,60.0,si,No
338081565,submitted_via_web,2024-05-11 15:46:00,dspa19,1,no participa,si,no,si,si,30,2230.2998046875,2024,2,Loja,Gas natural,no,si,,si,50,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-05-11 10:45:52.759,viudo(a),regular,regular,regular,mestizo,2024-05-11,De la red pública,250.0,0.0,25.0,100.0,27.0,0.0,,50.0,,Conectado a red pública de alcantarillado,1,-3.8910072,-79.2886964,ladrillo,cemento,teja,en línea,secundaria,,,2,1.0,2,0.0,25.0,Trabajar más horas en otro trabajo,,,,,,,,si,si,,Taquil (Miguel Riofrio),4.68,,no,si,no,no,masculino,2024-05-11 10:21:53.767,no,,,propia,,pública,Casa/Villa,,,si,No
349814172,submitted_via_web,2024-06-16 19:52:48,dspa19,1,seguridad ciudadana,si,si,si,si,30,2242.599853515625,2024,4,Loja,Electricidad,no,si,,si,45,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-06-16 14:52:40.815,divorciado(a),bueno,bueno,bueno,mestizo,2024-06-16,De la red pública,300.0,60.0,25.0,40.0,43.0,15.0,14.0,26.0,,Conectado a red pública de alcantarillado,1,-3.8905048,-79.2891209,ladrillo,cemento,teja,presencial,superior universitaria,,,3,1.0,3,25.0,40.0,No desea trabajar más horas,,,,,,,,si,no,,Taquil (Miguel Riofrio),3.9,,no,si,si,si,femenino,2024-06-16 14:37:29.052,no,,,propia,fiscal,pública,Casa/Villa,,,si,No
349815572,submitted_via_web,2024-06-16 20:13:05,dspa19,1,no participa,si,no,si,si,25,2256.7998046875,2024,3,Loja,Gas natural,no,si,,no,35,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-06-16 15:12:59.600,soltero(a),bueno,bueno,bueno,mestizo,2024-06-16,De la red pública,150.0,0.0,20.0,40.0,20.0,15.0,20.0,20.0,,Conectado a red pública de alcantarillado,1,-3.8899713,-79.289843,ladrillo,cemento,teja,,bachillerato,,,2,,1,15.0,48.0,No desea trabajar más horas,,,,,,,,no,no,,Taquil (Miguel Riofrio),4.88,,no,si,si,si,masculino,2024-06-16 14:52:56.843,no,,,propia,,,Casa/Villa,,,si,No
349825707,submitted_via_web,2024-06-16 22:25:58,davidpc_27,1,deportes y entretenimiento,si,si,si,no,0,1595.0,2024,3,Loja,GLP,no,si,,no,26,"no, todos asisten",si,Red de empresa eléctrica de servicio público,2024-06-16 12:50:10.512,soltero(a),bueno,regular,bueno,mestizo,2024-06-16,De la red pública,300.0,20.0,22.0,20.0,22.0,,,40.0,,Conectado a red pública de alcantarillado,0,-4.243584,-79.2208918,ladrillo,baldosa,losa,,superior tecnológica,,1.0,3,,4,20.0,40.0,No desea trabajar más horas,,,,,,,,no,si,Hijo o hija,San Pedro De Vilcabamba,4.554,,no,si,no,no,masculino,2024-06-16 12:39:40.344,no,,,propia,fiscal,,Casa/Villa,,,si,No
349809749,submitted_via_web,2024-06-16 19:09:05,dspa19,0,no participa,si,no,si,si,10,2230.5,2024,2,Loja,Gas natural,no,no,,no,71,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-06-16 14:08:50.642,viudo(a),regular,regular,malo,mestizo,2024-06-16,Vertiente o manantial,150.0,0.0,20.0,20.0,15.0,,,15.0,,Conectado a red pública de alcantarillado,1,-3.8913067,-79.2886083,ladrillo,cemento,teja,,secundaria,,,22,,2,0.0,,,,No realizó ninguna gestión para buscar trabajo,,No está en edad de trabajar,Jubilado o pensionado,,,,no,,Taquil (Miguel Riofrio),8.05,,no,si,no,no,masculino,2024-06-16 13:53:22.664,no,,,propia,,,Casa/Villa,,,si,No
348242009,submitted_via_web,2024-06-11 20:36:16,geovannyp,0,no participa,si,no,si,si,0,1606.4,2024,6,Loja,GLP,si,no,,si,53,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-05-11 14:11:21.434,casado(a),regular,malo,regular,mestizo,2024-05-11,"De río, acequia o canal",350.0,150.0,,150.0,30.0,0.0,,20.0,,Conectado a pozo séptico,1,-4.201678,-79.2303905,adobe,cemento,otros,presencial,primaria,,,3,1.0,7,0.0,24.0,No desea trabajar más horas,,,,,,,,no,no,,Malacatos (Valladolid) ,14.2,,no,si,no,no,femenino,2024-05-11 13:48:18.007,no,,,propia,fiscal,pública,Casa/Villa,70.0,,no,No
338140706,submitted_via_web,2024-05-11 21:59:36,karen_ortega,1,no participa,si,si,si,si,0,1587.700073242188,2024,3,Loja,GLP,si,si,otro uso,no,20,"no, todos asisten",si,Red de empresa eléctrica de servicio público,2024-05-11 12:30:00.772,soltero(a),bueno,bueno,bueno,mestizo,2024-05-11,De la red pública,200.0,0.0,20.0,10.0,30.0,,7.0,0.0,,Conectado a pozo séptico,0,-4.26092,-79.2229467,ladrillo,cemento,plancha zinc,,bachillerato,,2.0,3,,5,0.0,5.0,Trabajar más horas en su trabajo actual,No ha realizado ninguna gestión,,,,,,,no,si,Hijo o hija,Vilcabamba (Victoria),3.9,,no,no,si,no,masculino,2024-05-11 11:58:56.983,no,,,propia,fiscal,,Casa/Villa,450.0,,si,No
338152826,submitted_via_web,2024-05-12 01:21:01,davidpc_27,1,limpieza y adecentamiento,si,no,si,si,0,1599.300048828125,2024,6,Loja,GLP,no,si,,no,65,No hay miembros del hogar en ese rango de edad,si,Red de empresa eléctrica de servicio público,2024-05-11 12:08:41.240,casado(a),regular,regular,regular,mestizo,2024-05-11,De la red pública,200.0,0.0,22.0,150.0,40.0,16.0,,50.0,,Conectado a red pública de alcantarillado,1,-4.3186381,-79.2363682,ladrillo,cemento,plancha fibrocemento,,primaria,,1.0,2,,3,0.0,70.0,No desea trabajar más horas,,,,,,,,no,si,,Quinara,4.6,,no,si,no,no,masculino,2024-05-11 11:59:53.136,no,,,propia,,,Casa/Villa,,,si,No
349819158,submitted_via_web,2024-06-16 21:00:38,erika_cabrera,1,deportes y entretenimiento,si,si,si,si,10,2230.5,2024,1,Loja,Gas natural,no,si,,si,21,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-06-16 16:00:29.186,soltero(a),bueno,bueno,bueno,mestizo,2024-06-16,De la red pública,300.0,50.0,20.0,40.0,35.0,,,60.0,,Conectado a red pública de alcantarillado,0,-3.8914197,-79.2888322,ladrillo,tablones de madera,losa,presencial,superior universitaria,,,4,1.0,4,20.0,,,,No realizó ninguna gestión para buscar trabajo,,No tiene necesidad o deseos de trabajar,Estudiante,,,,no,Nieto o nieta,Taquil (Miguel Riofrio),19.3,,no,si,no,no,masculino,2024-06-16 15:46:57.854,no,,,propia,fiscal,pública,Casa/Villa,,,si,No
338127964,submitted_via_web,2024-05-11 20:02:10,kristie_japon,0,gestión de obras,si,si,si,si,50,1923.385009765625,2024,3,Loja,Gas natural,no,si,,si,32,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-05-11 09:18:53.164,soltero(a),bueno,bueno,bueno,mestizo,2024-05-11,De la red pública,200.0,50.0,20.0,100.0,30.0,,,70.0,,Conectado a red pública de alcantarillado,0,-3.8598267,-79.1699082,ladrillo,cemento,plancha zinc,a distancia,superior universitaria,,,3,1.0,4,150.0,180.0,Trabajar más horas en su trabajo actual,No ha realizado ninguna gestión,,,,,,,no,si,Padres o suegros,Jimbilla,4.475,,no,si,no,no,femenino,2024-05-11 08:27:45.496,no,,,propia,fiscal,pública,Casa/Villa,,30.0,si,No
338152830,submitted_via_web,2024-05-12 01:21:05,davidpc_27,0,deportes y entretenimiento,si,si,si,si,200,1602.800048828125,2024,6,Loja,GLP,no,si,,no,27,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-05-11 13:21:46.500,soltero(a),bueno,bueno,bueno,mestizo,2024-05-11,De la red pública,120.0,0.0,20.0,0.0,50.0,,,0.0,,Conectado a red pública de alcantarillado,0,-4.3154183,-79.2393247,ladrillo,cerámica,losa,,secundaria,,,8,,7,120.0,12.0,No desea trabajar más horas,,,,,,,,no,si,Nieto o nieta,Quinara,4.8,,no,si,no,si,masculino,2024-05-11 13:01:40.605,no,,,propia,fiscal,,Casa/Villa,,,si,No
338156774,submitted_via_web,2024-05-12 02:45:02,dspa19,0,arreglo casa comunal o iglesia,si,no,si,si,0,2246.099853515625,2024,3,Loja,Gas natural,no,si,,no,45,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-05-11 13:05:05.111,separado(a),bueno,bueno,bueno,mestizo,2024-05-11,De la red pública,150.0,0.0,20.0,50.0,30.0,20.0,,20.0,,Conectado a red pública de alcantarillado,1,-3.8908768,-79.2903669,ladrillo,cemento,teja,,secundaria,,,2,,3,0.0,40.0,Cambiar el trabajo por otro con más horas,,,,,,,,si,no,,Taquil (Miguel Riofrio),4.88,,no,si,no,no,femenino,2024-05-11 12:53:18.840,no,,,propia,,,Casa/Villa,,,si,No
349696005,submitted_via_web,2024-06-16 00:36:31,karen_ortega,0,otras,si,no,si,no,0,1582.200073242188,2024,6,Loja,GLP,si,si,,no,60,No hay miembros del hogar en ese rango de edad,si,Red de empresa eléctrica de servicio público,2024-06-15 17:05:16.675,casado(a),regular,regular,regular,mestizo,2024-06-15,De la red pública,200.0,0.0,20.0,0.0,40.0,,,0.0,,Conectado a red pública de alcantarillado,1,-4.259455,-79.2231617,ladrillo,cemento,teja,,primaria,,2.0,4,,3,0.0,6.0,Cambiar el trabajo por otro con más horas,Buscar más trabajo ?,,,,,,,no,si,,Vilcabamba (Victoria),4.057,,no,si,no,no,masculino,2024-06-15 16:58:35.551,no,,,propia,,,Casa/Villa,200.0,,si,No
338126764,submitted_via_web,2024-05-11 19:51:01,abel_espinoza2005,0,no participa,si,no,si,no,0,1911.3818359375,2024,3,Loja,Gas natural,no,,,no,30,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-05-11 12:34:42.743,casado(a),regular,regular,regular,mestizo,2024-05-11,De la red pública,150.0,10.0,,0.0,0.0,,,0.0,,Conectado a red pública de alcantarillado,0,-3.8599386,-79.170397,ladrillo,tablones de madera,losa,,bachillerato,,,3,,5,0.0,,,,No realizó ninguna gestión para buscar trabajo,,No cree poder encontrar,,Renuncia voluntaria,16.0,si,no,Conyuge,Jimbilla,4.556,,si,si,no,no,femenino,2024-05-11 12:17:06.049,no,,,otro,fiscal,,Casa/Villa,,,no,No
349696012,submitted_via_web,2024-06-16 00:36:35,karen_ortega,0,otras,si,no,si,no,0,1588.300048828125,2024,6,Loja,GLP,si,si,,no,50,No hay miembros del hogar en ese rango de edad,si,Red de empresa eléctrica de servicio público,2024-06-15 18:04:22.134,soltero(a),regular,bueno,regular,mestizo,2024-06-15,De la red pública,200.0,0.0,25.0,0.0,45.0,,,0.0,,Conectado a red pública de alcantarillado,1,-4.2601058,-79.223365,ladrillo,otra,otros,,primaria,,1.0,2,,2,0.0,8.0,No desea trabajar más horas,,,,,,,,no,no,,Vilcabamba (Victoria),4.528,,no,si,no,no,femenino,2024-06-15 17:59:44.874,no,,,propia,,,Casa/Villa,100.0,,si,No
348242092,submitted_via_web,2024-06-11 20:36:28,geovannyp,0,limpieza y adecentamiento,si,si,si,si,0,0.0,2024,6,Loja,GLP,no,no,otro uso,si,54,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-05-11 19:31:27.693,unión libre,regular,regular,malo,mestizo,2024-05-11,Vertiente o manantial,100.0,30.0,0.0,40.0,30.0,10.0,,50.0,,Conectado a pozo ciego,1,-4.1386824,-79.2056895,tabla,cemento,teja,presencial,primaria,,,2,2.0,4,20.0,5.0,No desea trabajar más horas,,,,,,,,no,no,,Malacatos (Valladolid) ,20.0,,si,no,no,no,masculino,2024-05-11 19:19:05.102,no,,,propia,,pública,Casa/Villa,,,si,No
338055166,submitted_via_web,2024-05-11 13:57:08,,0,arreglo casa comunal o iglesia,si,si,si,no,500,2477.159422874451,2024,3,Loja,Gas natural,no,no,,no,24,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-05-11 08:57:07.293,soltero(a),bueno,bueno,bueno,indígena,2024-05-11,De la red pública,200.0,0.0,20.0,50.0,8.0,,,0.0,,Conectado a red pública de alcantarillado,1,-3.733823,-79.263816,bloque,tablones de madera,plancha zinc,,bachillerato,,,1,,3,0.0,9.0,Trabajar más horas en su trabajo actual,,,,,,,,si,no,,San Lucas,35.0,,no,si,no,no,masculino,2024-05-11 08:34:36.194,no,,,propia,,,Casa/Villa,,,si,Si
338063499,submitted_via_web,2024-05-11 14:30:36,,1,arreglo casa comunal o iglesia,si,si,si,si,0,2476.813194274902,2024,4,Loja,Gas natural,si,no,,no,42,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-05-11 09:30:35.618,casado(a),bueno,bueno,regular,indígena,2024-05-11,Vertiente o manantial,259.0,0.0,20.0,60.0,0.0,15.0,,100.0,,Conectado a pozo ciego,1,-3.733897,-79.263765,bloque,tablones de madera,teja,,superior universitaria,,,2,,5,100.0,,,,No realizó ninguna gestión para buscar trabajo,,No tiene tiempo,Ama de casa,,,,no,,San Lucas,35.0,,no,si,no,no,femenino,2024-05-11 08:57:09.370,no,,,propia,,,Casa/Villa,500.0,,si,No
313017777,submitted_via_web,2024-02-15 19:40:35,johnbecerra,0,deportes y entretenimiento,si,si,si,no,200,1333.300048828125,2024,17,Loja,GLP,no,,,no,28,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-02-15 13:47:00.171,soltero(a),bueno,bueno,bueno,mestizo,2024-02-15,De la red pública,150.0,0.0,21.0,60.0,40.0,,,20.0,130.0,Conectado a red pública de alcantarillado,1,-3.8768522,-79.6449939,bloque,cerámica,plancha zinc,,superior universitaria,,,2,,2,70.0,40.0,No desea trabajar más horas,,,,,,,,no,si,,Loja,4.716,,no,si,no,no,masculino,2024-02-15 13:36:22.940,no,,,arrendada,,,Departamento en casa o edificio,,,si,Si
338101482,submitted_via_web,2024-05-11 17:15:08,soyanaaahi,0,deportes y entretenimiento,si,no,si,si,0,2391.9,2024,5,Loja,Gas natural,no,si,,no,19,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-05-11 11:47:42.116,soltero(a),regular,regular,bueno,mestizo,2024-05-11,De la red pública,200.0,100.0,15.0,50.0,20.0,,0.0,100.0,,Conectado a red pública de alcantarillado,0,-3.7954904,-79.2812686,ladrillo,cemento,teja,,secundaria,,,3,,5,0.0,,,,No realizó ninguna gestión para buscar trabajo,,No tiene necesidad o deseos de trabajar,Estudiante,,,,no,Hijo o hija,Santiago,4.2,,no,si,si,no,femenino,2024-05-11 11:33:51.139,no,,,propia,fiscal,,Casa/Villa,,,si,No
349696001,submitted_via_web,2024-06-16 00:36:29,karen_ortega,0,no participa,no,no,si,no,0,1588.2,2024,6,Loja,GLP,no,si,,no,80,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-06-15 16:21:55.480,viudo(a),malo,malo,malo,mestizo,2024-06-15,De la red pública,100.0,0.0,,50.0,10.0,,,0.0,,Conectado a red pública de alcantarillado,1,-4.2599202,-79.2216965,adobe,tierra,teja,,primaria,,,3,,2,0.0,,,,No realizó ninguna gestión para buscar trabajo,,No está en edad de trabajar,"Otro, cuál",,,,no,,Vilcabamba (Victoria),4.5,,no,si,no,no,masculino,2024-06-15 16:17:30.056,no,,,propia,,,Mediagua,,,no,No
338147430,submitted_via_web,2024-05-11 23:47:17,vdjsanty25,0,seguridad ciudadana,si,si,si,si,200,1576.24267578125,2024,6,Loja,Electricidad,no,,,no,31,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-05-11 12:05:56.776,casado(a),bueno,bueno,bueno,mestizo,2024-05-11,De la red pública,100.0,0.0,25.0,20.0,28.0,12.0,0.0,30.0,120.0,Conectado a red pública de alcantarillado,1,-4.2612732,-79.2230832,ladrillo,cerámica,losa,,superior universitaria,,,3,,3,150.0,8.0,No desea trabajar más horas,,,,,,,,si,si,,Vilcabamba (Victoria),4.687,,no,si,si,si,masculino,2024-05-11 11:58:59.048,no,,,arrendada,fiscal,,Departamento en casa o edificio,,,si,No
349817520,submitted_via_web,2024-06-16 20:36:20,dspa19,1,seguridad ciudadana,si,si,si,si,10,2243.2998046875,2024,3,Loja,Gas natural,no,si,,no,55,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-06-16 15:36:13.471,casado(a),bueno,bueno,bueno,mestizo,2024-06-16,De la red pública,260.0,0.0,20.0,30.0,60.0,,0.0,0.0,,Conectado a red pública de alcantarillado,1,-3.8903259,-79.2891966,ladrillo,cemento,losa,,secundaria,,,3,,2,0.0,50.0,No desea trabajar más horas,,,,,,,,no,no,,Taquil (Miguel Riofrio),4.666,,no,si,si,no,femenino,2024-06-16 15:23:46.279,no,,,propia,,,Casa/Villa,,,si,No
338142569,submitted_via_web,2024-05-11 22:23:27,erik_moreno_2127,1,deportes y entretenimiento,si,si,si,si,0,2718.2,2024,3,Loja,Gas natural,si,no,,no,353,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-05-11 17:10:17.984,casado(a),bueno,bueno,bueno,mestizo,2024-05-11,De la red pública,150.0,50.0,20.0,0.0,50.0,0.0,,50.0,,Conectado a red pública de alcantarillado,1,-3.8430057,-79.3444079,tapia,cemento,teja,,bachillerato,,,3,,5,100.0,40.0,No desea trabajar más horas,,,,,,,,no,si,,Chuquiribamba,4.94,,no,si,no,no,masculino,2024-05-11 16:56:05.641,no,,,propia,fiscomisional,,Casa/Villa,600.0,,si,No
338142889,submitted_via_web,2024-05-11 22:25:24,yajaira_riera_,0,limpieza y adecentamiento,no,no,si,no,0,2719.0,2024,2,Loja,Gas natural,si,si,la usa de abono,no,64,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-05-11 11:46:54.814,viudo(a),malo,regular,malo,mestizo,2024-05-11,De la red pública,120.0,0.0,,250.0,15.0,,,0.0,,Conectado a red pública de alcantarillado,1,-3.8424369,-79.3446563,adobe,cemento,teja,,básica,,,2,,1,0.0,5.0,No desea trabajar más horas,,,,,,,,no,no,,Chuquiribamba,5.0,,no,no,no,no,femenino,2024-05-11 11:17:36.230,no,,,propia,,,Casa/Villa,120.0,,no,No
338142558,submitted_via_web,2024-05-11 22:23:24,erik_moreno_2127,0,no se realizan estas actividades,si,no,no,no,0,2704.8,2024,7,Loja,Gas natural,si,si,,no,58,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-05-11 14:51:28.951,casado(a),malo,malo,malo,mestizo,2024-05-11,De la red pública,100.0,0.0,,0.0,15.0,,,0.0,,Conectado a red pública de alcantarillado,0,-3.8424596,-79.345031,tapia,tablones de madera,teja,,primaria,,,2,,3,30.0,,,,No realizó ninguna gestión para buscar trabajo,,Tiene un trabajo esporádico u ocasional,,,,,no,Conyuge,Chuquiribamba,4.86,,no,si,no,no,femenino,2024-05-11 14:25:15.653,no,,,propia,,,Casa/Villa,95.0,,no,No
338331203,submitted_via_web,2024-05-12 21:48:54,veronica_villafuerte,0,no participa,si,no,no,no,0,2564.199951171875,2024,6,Loja,Gas natural,no,no,la recicla,no,46,"no, todos asisten",si,Red de empresa eléctrica de servicio público,2024-05-12 10:31:08.328,casado(a),malo,regular,regular,mestizo,2024-05-12,"De río, acequia o canal",80.0,0.0,20.0,68.0,6.0,,,20.0,,Conectado a pozo séptico,0,-3.7711126,-79.3769575,adobe,tierra,teja,,primaria,,2.0,2,,4,0.0,10.0,No desea trabajar más horas,,,,,,,,no,no,Conyuge,Gualel,4.95,,si,no,no,no,femenino,2024-05-12 10:09:47.487,no,,,propia,fiscal,,Casa/Villa,,,si,No
338140735,submitted_via_web,2024-05-11 22:00:20,anthony_diaz,1,deportes y entretenimiento,si,si,si,si,0,2453.5,2024,4,Loja,Gas natural,si,,,si,38,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-05-11 16:50:19.167,casado(a),bueno,bueno,bueno,indígena,2024-05-11,Vertiente o manantial,300.0,65.0,0.0,150.0,10.0,,,80.0,0.0,Conectado a red pública de alcantarillado,0,-3.739127,-79.2640794,ladrillo,baldosa,plancha fibrocemento,presencial,superior universitaria,,,2,1.0,4,50.0,36.0,No desea trabajar más horas,,,,,,,,no,si,Conyuge,San Lucas,4.04,,no,si,no,no,femenino,2024-05-11 09:45:47.790,no,,,arrendada,fiscal,pública,Casa/Villa,450.0,120.0,si,No
350026640,submitted_via_web,2024-06-17 19:50:35,vdjsanty25,0,no participa,si,no,si,no,0,1586.700073242188,2024,4,Loja,Gas natural,no,no,,no,68,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-06-15 14:02:37.617,casado(a),malo,malo,regular,mestizo,2024-06-15,De la red pública,40.0,0.0,,0.0,15.0,,,0.0,,Conectado a red pública de alcantarillado,1,-4.2619451,-79.2222757,adobe,cemento,teja,,primaria,,,3,,2,10.0,6.0,No desea trabajar más horas,,,,,,,,no,si,,Vilcabamba (Victoria),4.926,,no,si,no,no,masculino,2024-06-15 13:57:25.599,no,,,propia,,,Mediagua,,,no,No
